Image ID	Data Group	Block ID	Captured Date	File Location	ScanScope ID
111152	Human IBD Samples		1/31/18 18:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111152.svs	WPRDUSBNR5BZ1
111153	Human IBD Samples		1/31/18 18:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111153.svs	WPRDUSBNR5BZ1
111154	Human IBD Samples		1/31/18 18:45	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111154.svs	WPRDUSBNR5BZ1
111155	Human IBD Samples		1/31/18 18:46	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111155.svs	WPRDUSBNR5BZ1
111156	Human IBD Samples		1/31/18 18:47	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111156.svs	WPRDUSBNR5BZ1
111157	Human IBD Samples		1/31/18 18:47	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111157.svs	WPRDUSBNR5BZ1
111158	Human IBD Samples		1/31/18 18:48	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111158.svs	WPRDUSBNR5BZ1
111159	Human IBD Samples		1/31/18 18:49	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111159.svs	WPRDUSBNR5BZ1
111160	Human IBD Samples		1/31/18 18:50	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111160.svs	WPRDUSBNR5BZ1
111162	Human IBD Samples		1/31/18 18:50	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111162.svs	WPRDUSBNR5BZ1
111163	Human IBD Samples		1/31/18 18:51	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111163.svs	WPRDUSBNR5BZ1
111165	Human IBD Samples		1/31/18 18:52	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111165.svs	WPRDUSBNR5BZ1
111166	Human IBD Samples		1/31/18 18:53	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111166.svs	WPRDUSBNR5BZ1
111167	Human IBD Samples		1/31/18 18:54	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111167.svs	WPRDUSBNR5BZ1
111168	Human IBD Samples		1/31/18 18:54	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111168.svs	WPRDUSBNR5BZ1
111170	Human IBD Samples		1/31/18 18:55	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111170.svs	WPRDUSBNR5BZ1
111171	Human IBD Samples		1/31/18 18:56	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111171.svs	WPRDUSBNR5BZ1
111172	Human IBD Samples		1/31/18 18:57	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111172.svs	WPRDUSBNR5BZ1
111173	Human IBD Samples		1/31/18 18:57	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111173.svs	WPRDUSBNR5BZ1
111174	Human IBD Samples		1/31/18 18:58	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111174.svs	WPRDUSBNR5BZ1
111175	Human IBD Samples		1/31/18 18:59	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111175.svs	WPRDUSBNR5BZ1
111176	Human IBD Samples		1/31/18 18:59	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111176.svs	WPRDUSBNR5BZ1
111177	Human IBD Samples		1/31/18 19:00	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111177.svs	WPRDUSBNR5BZ1
111178	Human IBD Samples		1/31/18 19:01	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111178.svs	WPRDUSBNR5BZ1
111180	Human IBD Samples		1/31/18 19:01	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111180.svs	WPRDUSBNR5BZ1
111181	Human IBD Samples		1/31/18 19:02	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111181.svs	WPRDUSBNR5BZ1
111182	Human IBD Samples		1/31/18 19:03	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111182.svs	WPRDUSBNR5BZ1
111183	Human IBD Samples		1/31/18 19:03	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111183.svs	WPRDUSBNR5BZ1
111187	Human IBD Samples		1/31/18 19:05	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111187.svs	WPRDUSBNR5BZ1
111188	Human IBD Samples		1/31/18 19:05	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111188.svs	WPRDUSBNR5BZ1
111190	Human IBD Samples		1/31/18 19:07	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111190.svs	WPRDUSBNR5BZ1
111191	Human IBD Samples		1/31/18 19:08	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111191.svs	WPRDUSBNR5BZ1
111192	Human IBD Samples		1/31/18 19:08	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111192.svs	WPRDUSBNR5BZ1
111193	Human IBD Samples		1/31/18 19:09	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111193.svs	WPRDUSBNR5BZ1
111194	Human IBD Samples		1/31/18 19:10	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111194.svs	WPRDUSBNR5BZ1
111195	Human IBD Samples		1/31/18 19:11	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111195.svs	WPRDUSBNR5BZ1
111196	Human IBD Samples		1/31/18 19:12	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111196.svs	WPRDUSBNR5BZ1
111198	Human IBD Samples		1/31/18 19:13	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111198.svs	WPRDUSBNR5BZ1
111199	Human IBD Samples		1/31/18 19:13	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111199.svs	WPRDUSBNR5BZ1
111200	Human IBD Samples		1/31/18 19:14	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111200.svs	WPRDUSBNR5BZ1
111201	Human IBD Samples		1/31/18 19:15	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111201.svs	WPRDUSBNR5BZ1
111202	Human IBD Samples		1/31/18 19:16	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111202.svs	WPRDUSBNR5BZ1
111203	Human IBD Samples		1/31/18 19:16	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111203.svs	WPRDUSBNR5BZ1
111204	Human IBD Samples		1/31/18 19:17	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111204.svs	WPRDUSBNR5BZ1
111205	Human IBD Samples		1/31/18 19:18	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111205.svs	WPRDUSBNR5BZ1
111206	Human IBD Samples		1/31/18 19:19	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111206.svs	WPRDUSBNR5BZ1
111207	Human IBD Samples		1/31/18 19:20	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111207.svs	WPRDUSBNR5BZ1
111208	Human IBD Samples		1/31/18 19:20	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111208.svs	WPRDUSBNR5BZ1
111209	Human IBD Samples		1/31/18 19:21	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111209.svs	WPRDUSBNR5BZ1
111210	Human IBD Samples		1/31/18 19:22	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111210.svs	WPRDUSBNR5BZ1
111211	Human IBD Samples		1/31/18 19:23	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111211.svs	WPRDUSBNR5BZ1
111213	Human IBD Samples		1/31/18 19:23	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111213.svs	WPRDUSBNR5BZ1
111214	Human IBD Samples		1/31/18 19:24	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111214.svs	WPRDUSBNR5BZ1
111215	Human IBD Samples		1/31/18 19:25	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111215.svs	WPRDUSBNR5BZ1
111216	Human IBD Samples		1/31/18 19:25	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111216.svs	WPRDUSBNR5BZ1
111217	Human IBD Samples		1/31/18 19:26	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111217.svs	WPRDUSBNR5BZ1
111218	Human IBD Samples		1/31/18 19:27	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111218.svs	WPRDUSBNR5BZ1
111219	Human IBD Samples		1/31/18 19:27	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111219.svs	WPRDUSBNR5BZ1
111220	Human IBD Samples		1/31/18 19:28	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111220.svs	WPRDUSBNR5BZ1
111221	Human IBD Samples		1/31/18 19:29	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111221.svs	WPRDUSBNR5BZ1
111222	Human IBD Samples		1/31/18 19:29	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111222.svs	WPRDUSBNR5BZ1
111224	Human IBD Samples		1/31/18 19:30	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111224.svs	WPRDUSBNR5BZ1
111225	Human IBD Samples		1/31/18 19:31	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111225.svs	WPRDUSBNR5BZ1
111226	Human IBD Samples		1/31/18 19:32	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111226.svs	WPRDUSBNR5BZ1
111227	Human IBD Samples		1/31/18 19:32	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111227.svs	WPRDUSBNR5BZ1
111228	Human IBD Samples		1/31/18 19:33	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111228.svs	WPRDUSBNR5BZ1
111229	Human IBD Samples		1/31/18 19:34	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111229.svs	WPRDUSBNR5BZ1
111231	Human IBD Samples		1/31/18 19:34	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111231.svs	WPRDUSBNR5BZ1
111234	Human IBD Samples		1/31/18 19:36	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111234.svs	WPRDUSBNR5BZ1
111235	Human IBD Samples		1/31/18 19:37	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111235.svs	WPRDUSBNR5BZ1
111236	Human IBD Samples		1/31/18 19:38	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111236.svs	WPRDUSBNR5BZ1
111237	Human IBD Samples		1/31/18 19:39	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111237.svs	WPRDUSBNR5BZ1
111239	Human IBD Samples		1/31/18 19:39	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111239.svs	WPRDUSBNR5BZ1
111240	Human IBD Samples		1/31/18 19:40	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111240.svs	WPRDUSBNR5BZ1
111241	Human IBD Samples		1/31/18 19:41	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111241.svs	WPRDUSBNR5BZ1
111242	Human IBD Samples		1/31/18 19:41	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111242.svs	WPRDUSBNR5BZ1
111243	Human IBD Samples		1/31/18 19:42	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111243.svs	WPRDUSBNR5BZ1
111244	Human IBD Samples		1/31/18 19:43	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111244.svs	WPRDUSBNR5BZ1
111245	Human IBD Samples		1/31/18 19:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111245.svs	WPRDUSBNR5BZ1
111246	Human IBD Samples		1/31/18 19:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111246.svs	WPRDUSBNR5BZ1
111247	Human IBD Samples		1/31/18 19:45	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111247.svs	WPRDUSBNR5BZ1
111248	Human IBD Samples		1/31/18 19:46	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111248.svs	WPRDUSBNR5BZ1
111249	Human IBD Samples		1/31/18 19:46	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111249.svs	WPRDUSBNR5BZ1
111251	Human IBD Samples		1/31/18 19:55	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111251.svs	WPRDUSBNR5BZ1
111252	Human IBD Samples		1/31/18 19:56	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111252.svs	WPRDUSBNR5BZ1
111254	Human IBD Samples		1/31/18 19:57	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111254.svs	WPRDUSBNR5BZ1
111255	Human IBD Samples		1/31/18 19:57	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111255.svs	WPRDUSBNR5BZ1
111256	Human IBD Samples		1/31/18 19:58	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111256.svs	WPRDUSBNR5BZ1
111257	Human IBD Samples		1/31/18 19:59	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111257.svs	WPRDUSBNR5BZ1
111258	Human IBD Samples		1/31/18 19:59	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111258.svs	WPRDUSBNR5BZ1
111259	Human IBD Samples		1/31/18 20:00	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111259.svs	WPRDUSBNR5BZ1
111260	Human IBD Samples		1/31/18 20:01	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111260.svs	WPRDUSBNR5BZ1
111261	Human IBD Samples		1/31/18 20:02	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111261.svs	WPRDUSBNR5BZ1
111262	Human IBD Samples		1/31/18 20:02	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111262.svs	WPRDUSBNR5BZ1
111263	Human IBD Samples		1/31/18 20:03	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111263.svs	WPRDUSBNR5BZ1
111265	Human IBD Samples		1/31/18 20:04	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111265.svs	WPRDUSBNR5BZ1
111266	Human IBD Samples		1/31/18 20:05	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111266.svs	WPRDUSBNR5BZ1
111267	Human IBD Samples		1/31/18 20:05	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111267.svs	WPRDUSBNR5BZ1
111269	Human IBD Samples		1/31/18 20:06	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111269.svs	WPRDUSBNR5BZ1
111270	Human IBD Samples		1/31/18 20:07	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111270.svs	WPRDUSBNR5BZ1
111271	Human IBD Samples		1/31/18 20:07	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111271.svs	WPRDUSBNR5BZ1
111272	Human IBD Samples		1/31/18 20:08	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111272.svs	WPRDUSBNR5BZ1
111273	Human IBD Samples		1/31/18 20:09	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111273.svs	WPRDUSBNR5BZ1
111274	Human IBD Samples		1/31/18 20:09	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111274.svs	WPRDUSBNR5BZ1
111276	Human IBD Samples		1/31/18 20:10	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111276.svs	WPRDUSBNR5BZ1
111277	Human IBD Samples		1/31/18 20:11	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111277.svs	WPRDUSBNR5BZ1
111278	Human IBD Samples		1/31/18 20:11	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111278.svs	WPRDUSBNR5BZ1
111279	Human IBD Samples		1/31/18 20:12	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111279.svs	WPRDUSBNR5BZ1
111280	Human IBD Samples		1/31/18 20:13	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111280.svs	WPRDUSBNR5BZ1
111281	Human IBD Samples		1/31/18 20:14	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111281.svs	WPRDUSBNR5BZ1
111282	Human IBD Samples		1/31/18 20:14	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111282.svs	WPRDUSBNR5BZ1
111283	Human IBD Samples		1/31/18 20:15	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111283.svs	WPRDUSBNR5BZ1
111284	Human IBD Samples		1/31/18 20:16	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111284.svs	WPRDUSBNR5BZ1
111285	Human IBD Samples		1/31/18 20:16	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111285.svs	WPRDUSBNR5BZ1
111286	Human IBD Samples		1/31/18 20:17	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111286.svs	WPRDUSBNR5BZ1
111287	Human IBD Samples		1/31/18 20:18	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111287.svs	WPRDUSBNR5BZ1
111288	Human IBD Samples		1/31/18 20:19	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111288.svs	WPRDUSBNR5BZ1
111289	Human IBD Samples		1/31/18 20:19	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111289.svs	WPRDUSBNR5BZ1
111291	Human IBD Samples		1/31/18 20:20	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111291.svs	WPRDUSBNR5BZ1
111292	Human IBD Samples		1/31/18 20:21	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111292.svs	WPRDUSBNR5BZ1
111293	Human IBD Samples		1/31/18 20:22	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111293.svs	WPRDUSBNR5BZ1
111294	Human IBD Samples		1/31/18 20:23	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111294.svs	WPRDUSBNR5BZ1
111295	Human IBD Samples		1/31/18 20:24	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111295.svs	WPRDUSBNR5BZ1
111296	Human IBD Samples		1/31/18 20:24	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111296.svs	WPRDUSBNR5BZ1
111297	Human IBD Samples		1/31/18 20:25	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111297.svs	WPRDUSBNR5BZ1
111298	Human IBD Samples		1/31/18 20:26	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111298.svs	WPRDUSBNR5BZ1
111299	Human IBD Samples		1/31/18 20:27	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111299.svs	WPRDUSBNR5BZ1
111300	Human IBD Samples		1/31/18 20:28	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111300.svs	WPRDUSBNR5BZ1
111301	Human IBD Samples		1/31/18 20:29	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111301.svs	WPRDUSBNR5BZ1
111303	Human IBD Samples		1/31/18 20:29	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111303.svs	WPRDUSBNR5BZ1
111304	Human IBD Samples		1/31/18 20:30	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111304.svs	WPRDUSBNR5BZ1
111305	Human IBD Samples		1/31/18 20:38	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111305.svs	WPRDUSBNR5BZ1
111306	Human IBD Samples		1/31/18 20:39	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111306.svs	WPRDUSBNR5BZ1
111307	Human IBD Samples		1/31/18 20:40	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111307.svs	WPRDUSBNR5BZ1
111308	Human IBD Samples		1/31/18 20:41	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111308.svs	WPRDUSBNR5BZ1
111310	Human IBD Samples		1/31/18 20:42	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111310.svs	WPRDUSBNR5BZ1
111311	Human IBD Samples		1/31/18 20:42	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111311.svs	WPRDUSBNR5BZ1
111312	Human IBD Samples		1/31/18 20:43	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111312.svs	WPRDUSBNR5BZ1
111313	Human IBD Samples		1/31/18 20:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111313.svs	WPRDUSBNR5BZ1
111314	Human IBD Samples		1/31/18 20:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111314.svs	WPRDUSBNR5BZ1
111315	Human IBD Samples		1/31/18 20:45	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111315.svs	WPRDUSBNR5BZ1
111316	Human IBD Samples		1/31/18 20:46	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111316.svs	WPRDUSBNR5BZ1
111317	Human IBD Samples		1/31/18 20:47	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111317.svs	WPRDUSBNR5BZ1
111318	Human IBD Samples		1/31/18 20:47	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111318.svs	WPRDUSBNR5BZ1
111319	Human IBD Samples		1/31/18 20:48	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111319.svs	WPRDUSBNR5BZ1
111320	Human IBD Samples		1/31/18 20:49	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111320.svs	WPRDUSBNR5BZ1
111321	Human IBD Samples		1/31/18 20:50	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111321.svs	WPRDUSBNR5BZ1
111323	Human IBD Samples		1/31/18 20:50	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111323.svs	WPRDUSBNR5BZ1
111324	Human IBD Samples		1/31/18 20:51	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111324.svs	WPRDUSBNR5BZ1
111428	Human IBD Samples		2/1/18 8:18	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-01\111428.svs	WPRDUSBNR5BZ1
111429	Human IBD Samples		2/1/18 8:18	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-01\111429.svs	WPRDUSBNR5BZ1
111430	Human IBD Samples		2/1/18 8:19	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-01\111430.svs	WPRDUSBNR5BZ1
111432	Human IBD Samples		2/1/18 8:21	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-01\111432.svs	WPRDUSBNR5BZ1
111436	Human IBD Samples		2/1/18 8:23	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-01\111436.svs	WPRDUSBNR5BZ1
111437	Human IBD Samples		2/1/18 8:25	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-01\111437.svs	WPRDUSBNR5BZ1
111445	Human IBD Samples		2/1/18 12:23	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-01\111445.svs	WPRDUSBNR5BZ1
111446	Human IBD Samples		2/1/18 12:25	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-01\111446.svs	WPRDUSBNR5BZ1
111447	Human IBD Samples		2/1/18 12:26	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-01\111447.svs	WPRDUSBNR5BZ1
111448	Human IBD Samples		2/1/18 12:27	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-01\111448.svs	WPRDUSBNR5BZ1
111450	Human IBD Samples		2/1/18 12:29	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-01\111450.svs	WPRDUSBNR5BZ1
111453	Human IBD Samples		2/1/18 12:30	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-01\111453.svs	WPRDUSBNR5BZ1
111746	Human IBD Samples		2/8/18 13:42	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111746.svs	WPRDUSBNR5BZ1
111747	Human IBD Samples		2/8/18 13:43	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111747.svs	WPRDUSBNR5BZ1
111748	Human IBD Samples		2/8/18 13:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111748.svs	WPRDUSBNR5BZ1
111749	Human IBD Samples		2/8/18 13:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111749.svs	WPRDUSBNR5BZ1
111750	Human IBD Samples		2/8/18 13:45	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111750.svs	WPRDUSBNR5BZ1
111751	Human IBD Samples		2/8/18 13:46	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111751.svs	WPRDUSBNR5BZ1
111752	Human IBD Samples		2/8/18 13:47	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111752.svs	WPRDUSBNR5BZ1
111753	Human IBD Samples		2/8/18 13:48	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111753.svs	WPRDUSBNR5BZ1
111754	Human IBD Samples		2/8/18 13:48	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111754.svs	WPRDUSBNR5BZ1
111755	Human IBD Samples		2/8/18 13:49	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111755.svs	WPRDUSBNR5BZ1
111756	Human IBD Samples		2/8/18 13:50	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111756.svs	WPRDUSBNR5BZ1
111757	Human IBD Samples		2/8/18 13:51	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111757.svs	WPRDUSBNR5BZ1
111758	Human IBD Samples		2/8/18 13:52	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111758.svs	WPRDUSBNR5BZ1
111759	Human IBD Samples		2/8/18 13:53	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111759.svs	WPRDUSBNR5BZ1
111760	Human IBD Samples		2/8/18 13:53	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111760.svs	WPRDUSBNR5BZ1
111761	Human IBD Samples		2/8/18 13:54	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111761.svs	WPRDUSBNR5BZ1
111762	Human IBD Samples		2/8/18 13:55	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111762.svs	WPRDUSBNR5BZ1
111763	Human IBD Samples		2/8/18 13:56	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111763.svs	WPRDUSBNR5BZ1
111764	Human IBD Samples		2/8/18 13:57	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111764.svs	WPRDUSBNR5BZ1
111765	Human IBD Samples		2/8/18 13:58	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111765.svs	WPRDUSBNR5BZ1
111766	Human IBD Samples		2/8/18 13:59	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111766.svs	WPRDUSBNR5BZ1
111767	Human IBD Samples		2/8/18 14:00	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111767.svs	WPRDUSBNR5BZ1
111768	Human IBD Samples		2/8/18 14:01	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111768.svs	WPRDUSBNR5BZ1
111769	Human IBD Samples		2/8/18 14:01	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111769.svs	WPRDUSBNR5BZ1
111770	Human IBD Samples		2/8/18 14:02	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111770.svs	WPRDUSBNR5BZ1
